Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
501,505,335000
501,505,326000
501,505,322000
501,514,357000
501,514,323000
501,514,332000
501,514,318000
501,514,393000
501,514,351000
501,514,343000
501,514,313000
501,514,301000
501,514,319000
501,523,408000
501,523,309000
501,523,308000
501,523,324000
501,523,329000
501,523,319000
501,523,343000
501,523,328000
501,523,310000
501,523,326000
501,532,328000
501,532,310000
501,532,326000
501,532,335000
501,532,335000
501,532,328000
501,532,322000
501,532,332000
501,532,361000
501,532,335000
501,541,320000
501,541,350000
501,541,345000
501,541,343000
501,541,332000
501,541,334000
501,541,320000
501,541,374000
501,541,336000
501,541,332000
501,550,333000
501,550,324000
501,550,321000
501,550,331000
501,550,323000
501,550,335000
501,550,329000
501,550,333000
501,550,375000
501,550,336000
501,559,326000
501,559,346000
501,559,327000
501,559,333000
501,559,329000
501,559,341000
501,559,342000
501,559,334000
501,559,328000
501,559,323000
501,568,319000
501,568,345000
501,568,329000
501,568,313000
501,568,341000
501,568,312000
501,568,362000
501,568,315000
501,568,346000
501,568,338000
501,577,340000
501,577,319000
501,577,335000
501,577,306000
501,577,324000
501,577,345000
501,577,325000
501,577,317000
501,577,355000
501,577,346000
501,586,333000
501,586,391000
501,586,312000
501,586,325000
501,586,336000
501,586,322000
501,586,303000
501,586,329000
501,586,326000
501,586,335000
501,595,311000
501,595,322000
501,595,322000
501,595,318000
501,595,331000
501,595,332000
501,595,357000
501,595,327000
501,595,313000
501,595,335000
501,604,344000
501,604,332000
501,604,328000
501,604,332000
501,604,345000
501,604,299000
501,604,339000
501,604,340000
501,604,330000
501,604,323000
501,613,330000
501,613,335000
501,613,358000
501,613,332000
501,613,340000
501,613,336000
501,613,342000
501,613,337000
501,613,335000
501,613,344000
501,622,362000
501,622,312000
501,622,335000
501,622,313000
501,622,307000
501,622,340000
501,622,330000
501,622,307000
501,622,310000
501,622,337000
501,631,315000
501,631,370000
501,631,309000
501,631,332000
501,631,315000
501,631,315000
501,631,338000
501,631,352000
501,631,321000
501,631,334000
501,640,349000
501,640,416000
501,640,329000
501,640,347000
501,640,372000
501,640,311000
501,640,332000
501,640,315000
501,640,336000
501,640,308000
501,649,334000
501,649,310000
501,649,313000
501,649,342000
501,649,337000
501,649,310000
501,649,309000
501,649,303000
501,649,327000
501,649,309000
501,658,318000
501,658,355000
501,658,335000
501,658,314000
501,658,311000
501,658,352000
501,658,331000
501,658,330000
501,658,307000
501,658,330000
501,667,336000
501,667,332000
501,667,335000
501,667,336000
501,667,310000
501,667,329000
501,667,308000
501,667,301000
501,667,330000
501,667,331000
501,676,326000
501,676,316000
501,676,330000
501,676,306000
501,676,321000
501,676,317000
501,676,329000
501,676,332000
501,676,335000
501,676,325000
501,685,299000
501,685,343000
501,685,335000
501,685,314000
501,685,318000
501,685,335000
501,685,334000
501,685,296000
501,685,312000
501,685,335000
501,694,333000
501,694,483000
501,694,337000
