Pallet: "treasury", Extrinsic: "close_tip", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
t,extrinsic_time,storage_root_time
85,125428,75053
85,127604,75946
85,125719,74864
86,129579,80749
86,125707,80386
86,129028,80177
86,125692,79962
86,127078,80659
86,126166,79504
86,129516,79351
86,126997,79964
86,126771,80445
86,126066,79807
86,129033,79809
86,126660,79232
86,126450,79367
86,129646,79751
86,126807,80009
86,126129,79884
86,126750,80217
86,125266,79912
86,126604,79023
86,126886,79202
87,129283,79908
87,127546,80556
87,126856,80140
87,126892,80092
87,128046,79723
87,127420,80143
87,127654,79973
87,127218,79337
87,127814,80278
87,128318,79252
87,127723,80698
87,127041,80598
87,128126,79428
87,127445,79311
87,127832,79624
87,126310,80406
87,127262,80113
87,127710,80740
87,128581,79951
87,128070,79521
88,128259,75154
88,125596,74873
88,125270,75170
88,127552,74512
88,126673,74722
88,127339,74728
88,127180,74996
88,126582,74336
88,124769,75030
88,126318,74359
88,126272,75173
88,126417,74641
88,125809,74398
88,126399,75197
88,125778,75252
88,126413,74582
88,126210,74961
88,126056,74919
88,125985,75061
88,125291,73990
89,129037,79583
89,127744,79652
89,128293,78651
89,129082,80034
89,128732,80409
89,129371,80753
89,128961,79083
89,128774,79743
89,128196,79907
89,127566,78476
89,128072,79493
89,127610,79347
89,128944,78499
89,128260,80764
89,128369,79624
89,128312,78439
89,127530,79643
89,127869,79076
89,127519,80268
89,126868,78366
90,130735,78406
90,131244,79926
90,127549,77769
90,127709,77745
90,128530,76925
90,130005,77779
90,127871,77624
90,131871,77290
90,129302,77529
90,127773,77819
90,128553,77178
90,127225,77328
90,127952,78641
90,127447,77991
90,128029,77642
90,128537,77054
90,128664,77664
90,127950,77999
90,127809,77152
90,128356,77829
91,131734,79004
91,131443,77579
91,127436,77613
91,128725,77239
91,127599,78392
91,128337,78150
91,128375,78463
91,129141,78734
91,128287,76934
91,128075,77906
91,128459,77403
91,128472,77776
91,128105,78682
91,129662,77218
91,128376,77771
91,128432,77051
91,131380,78351
91,127169,78482
91,128408,78373
91,128422,78678
92,131075,77422
92,127694,77497
92,128319,77035
92,127572,78226
92,131592,77768
92,128042,77937
92,127152,77464
92,127778,77860
92,128041,77197
92,128610,77950
92,128779,78237
92,128102,77855
92,129423,78224
92,128177,78407
92,129522,78095
92,128660,77928
92,128946,78059
92,128568,77954
92,127310,78637
92,126515,77272
93,130153,78192
93,127446,76403
93,129066,77915
93,129577,77908
93,128961,77765
93,128443,78124
93,127776,77505
93,128479,77660
93,127963,77103
93,127960,77171
93,127432,76423
93,128728,77435
93,130650,77536
93,127973,77592
93,127789,76577
93,129049,76522
93,128366,76895
93,128731,77674
93,127854,76365
93,128364,77120
94,130061,77799
94,128223,77182
94,128106,77600
94,128522,77192
94,131630,76411
94,130756,77773
94,130029,78037
94,129106,77384
94,129616,77474
94,128456,77502
94,127628,76603
94,128764,77286
94,128711,77500
94,128697,77971
94,128203,77693
94,128079,76568
94,127677,76588
94,128189,76797
94,129523,77894
94,128262,77526
95,130267,77598
95,129805,79546
95,130237,78163
95,129340,77519
95,128832,78660
95,129298,78109
95,131380,77853
95,129247,78723
95,132131,78155
95,128953,77891
95,130029,78430
95,130158,80765
95,128121,76887
95,129465,77634
95,130043,78109
95,129290,78004
95,128958,77442
95,131519,78056
95,129991,78260
95,129563,77658
96,130812,77262
96,131372,79157
96,129754,77099
96,129816,77920
96,128897,165577
96,130551,77767
96,130843,77138
96,128916,78812
96,128652,78791
96,128612,77291
96,131922,77410
96,129875,78992
96,129572,77588
96,130018,77217
96,130061,79421
96,130848,77437
96,128990,76969
96,129833,78884
96,129788,78040
96,129066,77243
97,131900,74664
97,129856,75873
97,129717,75006
97,128794,74389
97,128909,75012
97,128797,75804
97,128896,74892
97,129273,74227
97,129285,74454
97,129613,75850
97,130064,74413
97,129195,74619
97,130273,75577
97,129449,76162
97,129432,74530
97,129430,75176
97,129407,75397
97,129964,75285
97,129818,74697
97,129272,74892
98,133099,81318
98,131499,84504
98,130901,79800
98,129756,79642
98,129919,80161
98,130552,79582
98,161293,81859
98,130545,81106
98,131277,79888
98,129454,80092
98,130621,80556
98,133150,81210
98,132223,81397
98,130910,79564
98,130035,79713
98,130998,80002
98,131551,80367
98,129859,81090
98,130032,80280
98,130954,80272
99,133282,77929
99,130886,77904
99,131389,78694
99,131355,78775
99,130616,78305
99,130640,77301
99,130618,77151
99,130773,77758
99,130260,77494
99,132601,77631
99,132782,79302
99,129520,78457
99,130844,77683
99,130916,77432
99,130324,77143
99,130952,77597
99,130394,80308
99,130111,77551
99,129938,78393
99,130359,77554
100,134027,76463
100,130870,77097
100,131154,77215
100,132526,77684
100,131433,77179
100,130813,76760
100,130639,77566
100,131126,77922
100,131319,77764
100,131239,78013
100,131022,77055
100,130671,77312
100,130441,77261
100,131649,76853
100,132359,77270
100,131343,77029
100,130935,77342
100,131453,77380
100,131941,78158
100,131958,78291

Median Slopes Analysis
========

Model:
Time ~=    97.34
    + t    0.343
              µs

Min Squares Analysis
========

Data points distribution:
    t   mean µs  sigma µs       %
    1     96.48     0.252    0.2%
    2     96.55     0.202    0.2%
    3     98.01     0.247    0.2%
    4     97.55     0.192    0.1%
    5     99.49     0.149    0.1%
    6     98.42     0.166    0.1%
    7     98.97     0.152    0.1%
    8     99.21     0.218    0.2%
    9     99.36     0.126    0.1%
   10     98.89      0.25    0.2%
   11     99.48     0.211    0.2%
   12     100.2     0.114    0.1%
   13     101.5     0.353    0.3%
   14     101.2     0.383    0.3%
   15     102.2     0.304    0.2%
   16     103.8     0.281    0.2%
   17     102.3     0.411    0.4%
   18     102.5      0.29    0.2%
   19     104.5     0.359    0.3%
   20     102.8     0.304    0.2%
   21     104.7     0.209    0.1%
   22     105.4     0.267    0.2%
   23     105.5     0.408    0.3%
   24     104.8     0.368    0.3%
   25     105.7      0.27    0.2%
   26     107.5     0.571    0.5%
   27     107.2     0.203    0.1%
   28     107.1     0.349    0.3%
   29     107.1      0.15    0.1%
   30     108.4      0.34    0.3%
   31     108.6     0.313    0.2%
   32     109.5     0.251    0.2%
   33     108.9     0.167    0.1%
   34     110.2     0.273    0.2%
   35     108.8     0.309    0.2%
   36     109.9     0.337    0.3%
   37     110.6     0.226    0.2%
   38       111      0.27    0.2%
   39     111.5     0.178    0.1%
   40       112       0.3    0.2%
   41     112.2     0.221    0.1%
   42     112.5     0.182    0.1%
   43     113.1     0.136    0.1%
   44     112.3     0.221    0.1%
   45     112.6     0.164    0.1%
   46     113.7     0.189    0.1%
   47     114.4     0.214    0.1%
   48     113.7     0.262    0.2%
   49     113.6     0.284    0.2%
   50     114.3     0.292    0.2%
   51       115     0.177    0.1%
   52     115.7     0.305    0.2%
   53     116.1     0.242    0.2%
   54     115.9     0.232    0.2%
   55     116.4     0.241    0.2%
   56     117.3     0.384    0.3%
   57     116.2     0.138    0.1%
   58     117.4     0.265    0.2%
   59     117.2      0.16    0.1%
   60     118.9     0.197    0.1%
   61     119.2      0.29    0.2%
   62     118.7     0.348    0.2%
   63       119     0.286    0.2%
   64     119.8     0.221    0.1%
   65     119.5     0.199    0.1%
   66     121.2     0.256    0.2%
   67       121     0.354    0.2%
   68     120.5     0.379    0.3%
   69     121.6     0.256    0.2%
   70     121.4     0.326    0.2%
   71     122.5     0.189    0.1%
   72     122.7     0.402    0.3%
   73     121.8     0.279    0.2%
   74     122.6     0.172    0.1%
   75       122     0.378    0.3%
   76     122.5     0.239    0.1%
   77     123.3     0.232    0.1%
   78     123.1      0.44    0.3%
   79     124.2      0.21    0.1%
   80     124.1     0.266    0.2%
   81     124.6     0.233    0.1%
   82       125     0.243    0.1%
   83     125.8     0.315    0.2%
   84     125.8     0.265    0.2%
   85     125.6     0.288    0.2%
   86     126.7     0.253    0.1%
   87     127.6     0.219    0.1%
   88     126.2     0.222    0.1%
   89     128.2      0.31    0.2%
   90     128.2     0.315    0.2%
   91     128.4     0.111    0.0%
   92     128.3     0.314    0.2%
   93     128.3     0.333    0.2%
   94     128.6     0.396    0.3%
   95     129.6     0.326    0.2%
   96     129.8     0.356    0.2%
   97     129.4     0.179    0.1%
   98     130.8     0.391    0.2%
   99     130.6     0.199    0.1%
  100     131.2     0.204    0.1%

Quality and confidence:
param     error
t             0

Model:
Time ~=    97.23
    + t    0.344
              µs

