Pallet: "staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
85,278808,240290
85,277225,239496
85,278850,238906
85,279036,240873
85,277729,239864
85,279099,243895
85,278517,241000
85,277849,239576
85,278858,240182
85,279967,240740
85,279456,239744
85,280115,239816
86,279661,272809
86,281264,241695
86,278788,246996
86,280611,242443
86,280234,241336
86,280157,242559
86,280841,242363
86,282479,242392
86,279891,245637
86,278263,241799
86,283474,242011
86,281109,242646
86,281057,239821
86,281902,243939
86,281100,240363
86,280668,241007
86,281850,240480
86,278580,241108
86,281446,239831
86,281151,240212
87,282657,243926
87,283129,244408
87,283506,243155
87,286426,243313
87,281092,244601
87,283170,244819
87,283119,246885
87,281275,243209
87,282057,243450
87,283052,243042
87,282164,242220
87,280692,242379
87,283473,243476
87,280735,244371
87,281993,243420
87,281401,244343
87,284713,243770
87,282882,244120
87,281947,243060
87,281855,247361
88,284097,245443
88,284511,245959
88,286895,245615
88,284190,245450
88,285568,245633
88,285232,246142
88,283489,245347
88,285461,245080
88,284815,245304
88,287392,245458
88,283222,245477
88,284732,244542
88,286499,245376
88,285648,245489
88,286187,248444
88,284563,247848
88,283952,244555
88,285650,246131
88,284963,245408
88,286558,245438
89,287654,245955
89,287043,246254
89,287590,246288
89,288070,246441
89,287926,246710
89,288047,247565
89,287849,250497
89,289184,246163
89,290299,246777
89,287848,245996
89,288777,246983
89,287506,278664
89,288771,246283
89,287981,245824
89,288329,246915
89,287350,244717
89,289512,246137
89,287049,246658
89,288909,250909
89,288489,245339
90,291225,250813
90,289744,249594
90,289265,249437
90,290851,249999
90,292984,249726
90,289774,252975
90,291220,254426
90,291161,256394
90,290255,249534
90,289970,252019
90,290015,254153
90,291472,249692
90,291076,249006
90,290066,248158
90,290296,253216
90,288514,248456
90,291582,249846
90,291574,248397
90,290971,248440
90,291598,248387
91,291705,251781
91,293813,250193
91,293290,250130
91,297531,250638
91,294129,253219
91,293081,251651
91,296692,252557
91,293013,251050
91,291727,251212
91,293705,258324
91,292430,254111
91,290028,250725
91,292055,255964
91,292708,251541
91,291650,251142
91,292280,250647
91,293398,255565
91,293580,250754
91,292040,250338
91,292839,253958
92,294338,252505
92,296788,252633
92,295206,253517
92,293521,253533
92,296293,253544
92,297089,252201
92,295995,256532
92,297345,252760
92,296036,257504
92,295315,254799
92,295426,252710
92,299596,253533
92,295694,254003
92,296703,255338
92,331810,254732
92,295410,254116
92,295600,253304
92,312661,265555
92,296137,257044
92,296734,254274
93,295690,257508
93,296902,254169
93,296791,254575
93,296513,258160
93,298961,255771
93,296271,255145
93,297452,259894
93,298648,254187
93,296769,255260
93,298707,256030
93,297326,253814
93,297703,254770
93,297902,254084
93,297366,254825
93,300281,254057
93,297402,255086
93,296832,253700
93,298974,254895
93,298491,255644
93,299453,253992
94,302172,255647
94,300194,254789
94,302096,254820
94,300676,257297
94,299188,256422
94,302673,256967
94,301331,255201
94,300508,255065
94,298935,259061
94,301284,255778
94,300818,256509
94,304275,259632
94,298323,256177
94,300793,257328
94,303102,257858
94,300178,255661
94,300665,256890
94,303148,256084
94,297435,257038
94,300467,255883
95,305451,258117
95,303551,258006
95,303073,258532
95,301421,262432
95,300654,258875
95,302642,256628
95,304448,259916
95,301615,258036
95,302752,257066
95,302825,262170
95,303051,259735
95,303010,257174
95,303419,265623
95,301684,257958
95,302406,257371
95,302285,263187
95,303210,257264
95,302038,256171
95,302422,257279
95,302712,256717
96,305046,257811
96,304638,264203
96,305417,259441
96,305562,260662
96,305013,258951
96,304721,258948
96,304763,260062
96,304340,257875
96,305121,258585
96,304466,262276
96,304150,258907
96,306204,261114
96,306288,260178
96,304077,263454
96,303591,262303
96,304511,259445
96,303613,260876
96,303935,259849
96,306439,257814
96,305302,258431
97,307285,261656
97,305853,263088
97,309883,263213
97,307456,262856
97,307685,261466
97,308542,261127
97,308369,262062
97,308544,260564
97,307818,261626
97,308126,261673
97,308335,261028
97,307921,262794
97,305623,263515
97,307083,261542
97,307414,262648
97,306965,260210
97,309343,260066
97,308732,261724
97,309500,259796
97,308123,260959
98,309389,263766
98,311532,262190
98,309382,262812
98,311845,262952
98,311935,262775
98,309900,263792
98,311661,264324
98,311264,264115
98,312135,263630
98,311613,272467
98,311269,265025
98,314440,261699
98,310535,265910
98,308519,264171
98,309404,263237
98,310554,266351
98,310768,262495
98,310102,264997
98,309809,265906
98,310889,264769
99,313471,264952
99,314141,273694
99,312531,268791
99,310871,265379
99,316255,268759
99,312502,263152
99,311113,265467
99,316180,264311
99,311093,264739
99,313709,264274
99,316098,264925
99,311206,263914
99,313847,264881
99,318120,270225
99,313440,262839
99,313427,263399
99,316066,264346
99,312432,270046
99,310803,265680
99,312598,270000
100,314088,267744
100,314226,267371
100,315797,266773
100,316063,267266
100,317343,265940
100,317056,267136
100,316292,267023
100,315549,267201
100,321976,267613
100,315425,266730
100,314959,268435
100,312046,268779
100,315220,268604
100,314260,268319
100,315756,267718
100,314293,267391
100,316174,267521
100,316643,268292
100,314202,268380
100,315768,271438

Median Slopes Analysis
========

Model:
Time ~=    75.87
    + s    2.399
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    1      76.2     0.086    0.1%
    2     79.35     0.111    0.1%
    3     81.83      0.17    0.2%
    4     84.57     0.087    0.1%
    5     86.98     0.109    0.1%
    6     89.52      0.13    0.1%
    7     91.84     0.179    0.1%
    8     94.58     0.118    0.1%
    9     97.33     0.103    0.1%
   10     99.77     0.153    0.1%
   11     101.6     0.177    0.1%
   12     104.1     0.091    0.0%
   13     107.1     0.102    0.0%
   14     109.2     0.096    0.0%
   15     111.7     0.142    0.1%
   16     114.2     0.135    0.1%
   17     116.6      0.19    0.1%
   18       119      0.15    0.1%
   19     121.4     0.067    0.0%
   20     123.5     0.125    0.1%
   21     125.6     0.114    0.0%
   22     128.1     0.182    0.1%
   23     130.6     0.108    0.0%
   24     133.2     0.173    0.1%
   25     136.3     0.198    0.1%
   26       138     0.203    0.1%
   27       141     0.119    0.0%
   28     143.1     0.091    0.0%
   29       146     0.232    0.1%
   30       148     0.221    0.1%
   31     150.5      0.18    0.1%
   32     152.7     0.332    0.2%
   33     155.1     0.137    0.0%
   34     157.9     0.299    0.1%
   35     160.4     0.183    0.1%
   36     162.5     0.127    0.0%
   37     165.3     0.411    0.2%
   38     167.8       0.2    0.1%
   39     169.8     0.162    0.0%
   40     172.7     0.278    0.1%
   41     174.9     0.362    0.2%
   42     177.4     0.213    0.1%
   43     179.2     0.136    0.0%
   44     182.1     0.368    0.2%
   45     184.5     0.233    0.1%
   46     186.8     0.274    0.1%
   47     189.4     0.349    0.1%
   48     191.4     0.215    0.1%
   49     194.3      0.32    0.1%
   50     196.6     0.227    0.1%
   51     198.9     0.164    0.0%
   52     201.3     0.076    0.0%
   53     203.5      0.22    0.1%
   54     205.9     0.203    0.0%
   55     208.3      0.23    0.1%
   56     210.6     0.405    0.1%
   57     213.4     0.334    0.1%
   58     215.1     0.178    0.0%
   59     217.7     0.205    0.0%
   60     220.1     0.417    0.1%
   61     222.4     0.323    0.1%
   62     224.3     0.352    0.1%
   63     227.7     0.385    0.1%
   64     229.7     0.331    0.1%
   65     232.4     0.384    0.1%
   66     234.9      0.36    0.1%
   67     236.8     0.316    0.1%
   68     239.3     0.386    0.1%
   69     241.5     0.289    0.1%
   70     244.4     0.313    0.1%
   71     245.9     0.461    0.1%
   72     248.7      0.49    0.1%
   73     251.2     0.371    0.1%
   74     253.6     0.354    0.1%
   75     256.3     0.299    0.1%
   76     258.2     0.437    0.1%
   77     260.2     0.415    0.1%
   78     263.1      0.15    0.0%
   79     264.9     0.349    0.1%
   80     267.9     0.404    0.1%
   81     269.8     0.396    0.1%
   82     272.2     0.419    0.1%
   83     274.4     0.421    0.1%
   84     276.6     0.355    0.1%
   85     278.5     0.403    0.1%
   86     280.8      0.37    0.1%
   87     282.4     0.503    0.1%
   88     285.1     0.428    0.1%
   89       288      0.32    0.1%
   90     290.7     0.471    0.1%
   91     292.8     0.475    0.1%
   92     296.1     0.463    0.1%
   93     297.6     0.571    0.1%
   94     300.8     0.521    0.1%
   95     302.7     0.267    0.0%
   96     304.7       0.3    0.0%
   97     307.9     0.366    0.1%
   98     310.8     0.552    0.1%
   99     313.2     0.602    0.1%
  100     315.5     0.532    0.1%

Quality and confidence:
param     error
s             0

Model:
Time ~=    75.94
    + s    2.396
              µs

