Pallet: "utility", Extrinsic: "cancel_as_multi", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
58,10000,43476,28838
59,10000,42910,28269
59,10000,43394,28763
59,10000,43200,28477
59,10000,43381,28299
59,10000,43295,28390
59,10000,43250,28521
59,10000,43910,28393
59,10000,43081,28710
59,10000,43455,28693
59,10000,42891,28693
59,10000,43005,28554
59,10000,43132,28660
59,10000,43246,28386
59,10000,43400,28784
59,10000,43233,28372
59,10000,43255,28568
59,10000,46628,28553
59,10000,43398,28569
59,10000,42931,28225
59,10000,42778,28398
60,10000,43608,28770
60,10000,43266,28589
60,10000,43502,28627
60,10000,43405,28663
60,10000,43380,28555
60,10000,43532,28418
60,10000,43451,28251
60,10000,43243,28367
60,10000,43233,28857
60,10000,43687,28560
60,10000,43342,28542
60,10000,43740,28704
60,10000,43571,28510
60,10000,43404,28658
60,10000,43442,28676
60,10000,44075,28411
60,10000,43283,28382
60,10000,43485,28956
60,10000,43393,28720
60,10000,44004,28817
61,10000,43411,28382
61,10000,44178,29057
61,10000,43774,28289
61,10000,43845,28722
61,10000,43592,28369
61,10000,43212,28518
61,10000,43526,28116
61,10000,43701,28379
61,10000,43385,28206
61,10000,43265,28422
61,10000,43529,28547
61,10000,43030,28321
61,10000,43563,28382
61,10000,43620,28430
61,10000,43534,28606
61,10000,43372,28234
61,10000,42957,28381
61,10000,43297,28600
61,10000,43300,28635
61,10000,43648,29478
62,10000,43587,28764
62,10000,43372,28780
62,10000,43342,28604
62,10000,43430,28547
62,10000,43151,28516
62,10000,43589,28486
62,10000,43162,28631
62,10000,43296,28416
62,10000,43956,28620
62,10000,43524,28679
62,10000,43065,28638
62,10000,43654,28746
62,10000,43741,28715
62,10000,43294,28441
62,10000,43445,28605
62,10000,42867,28568
62,10000,43433,31330
62,10000,43977,28624
62,10000,43064,29001
62,10000,46336,28471
63,10000,43714,28325
63,10000,43571,28551
63,10000,43569,28570
63,10000,43273,28651
63,10000,43656,28501
63,10000,43645,28694
63,10000,43364,28363
63,10000,43589,28426
63,10000,43531,28668
63,10000,43704,28288
63,10000,43558,28369
